,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,1.0,0.008110132774812009,0.020104653161040393,0.005190687756528884,0.000633391363259194,5.841607730219187e-05,0.001219904901686672,9.563476100688429e-08,0.0005263527771107593,3.0046104798755064e-06,0.00015549883411632588,8.350577069788576e-06,0.0004899352612435587,5.609986865846732e-05,0.0008203314883697841,8.159474683572987e-05,0.005546236369238699,0.0002375112906979253,0.0029289570782688686,0.003258360138505512,0.16799329274655164,0.012496456050688061,0.00015027941831598617,8.467850946548166e-05,0.0037315445796213998,3.979514688091011e-05,5.711562290658969e-05,6.4109972753066815e-06,0.001314647437603615,1.0140481533710979e-06,0.0001605642626897039,8.327590847339113e-06
1,0.005901338541492714,1.0,0.004947676146665095,0.021964770913499184,8.717480721541978e-06,0.0005930089994586311,2.3535256952745642e-05,0.00015426332872355022,3.050274435523206e-05,2.9866687785249203e-05,6.3748584563465e-07,2.4919053133209975e-06,1.6413748041185723e-05,1.73997445044932e-05,6.041855381441886e-06,4.742674152606345e-05,6.300551618145214e-05,0.002715875023403107,3.7846859177448564e-05,0.0027160179820360556,0.0014973686167987692,0.1466131522196447,2.238358680895036e-06,3.7001898561331435e-05,2.717225878517588e-05,0.0023545209149869813,1.5072219068039954e-06,0.00011667883736001744,5.008458272699471e-05,1.2623476543894475e-05,2.633088671430854e-06,9.859055424959798e-06
2,0.010362032161160873,0.0035045079570045997,0.9999999999999999,0.0028184897950876407,0.00031191638071950754,2.8645474398650823e-05,0.00010258270527561557,2.8348704673204473e-06,0.0012225665928757164,3.621951172949741e-06,8.162057781781316e-05,9.148831563067746e-06,0.00046000477568127287,5.9386848168604276e-05,0.00036144231575060206,2.9430302477840756e-05,0.007345744641925936,8.777084811874977e-05,0.0010053161983909324,0.010843046691040964,0.1313103474944299,0.003068084080491092,4.802538214037656e-06,2.569831208368686e-05,0.0014080851773679674,4.165929495774613e-05,2.035442444289485e-05,5.948822002430101e-06,0.00033804516751032753,7.332956676026295e-07,0.00013810334506610898,8.127907259724877e-06
3,0.002509099671729683,0.014591405325477074,0.002643389281944272,0.9999999999999999,1.4135598841025215e-05,0.0006916482836229439,1.9007864195088157e-05,2.323673639756454e-05,2.564982719653456e-05,0.00013277806392887758,4.1181225887765257e-07,0.00015763199702203406,4.992416102008799e-07,0.000868392275448353,2.590821119537168e-06,0.0001286121772366236,7.565525460600992e-05,0.0001225639711183885,9.165420952059774e-06,0.13209187877168357,0.0015078818904238804,0.13776101083782188,2.5718896079103774e-06,0.0003630774334750921,2.213847418053978e-05,0.0005131827270728554,1.331606224980985e-07,0.000503862250153977,3.15994347635686e-05,3.5342541747123624e-05,8.271523062480923e-07,7.41491799225834e-05
4,0.0005462245727985848,1.0331598652629254e-05,0.0005219019610873714,2.521856087591781e-05,1.0,0.0031411193551380357,0.0057906208660686645,8.810569688673843e-05,0.424703482615907,0.0003658970821438809,0.009154303476807521,0.0004170223930903162,0.039752725820418576,0.003286124361195255,0.0030869068306766667,0.0002683464108046364,0.002844496596150596,0.001830738187464183,0.04399056788701941,0.00013196818134199293,0.0026636576392620884,1.2088690398113138e-05,0.2581517100274906,0.009894906808706163,0.17921892998796132,0.0001595511456120536,0.0006011838534345572,0.0022256301965344056,0.00563535831470401,0.0003522555494867206,0.0025698028048555333,0.0004979471637287864
5,3.3015662956859143e-05,0.0004606025639204927,3.1411979139117246e-05,0.0008086860040967966,0.0020586047683993774,1.0,0.005654645077657838,0.017652838614579426,0.005491741027368849,0.0003300289745368071,6.58204656942176e-05,0.0006103888225686912,0.0006013470451204931,0.026341003154455776,4.141522688769573e-06,0.008975352961645892,5.4944131697628586e-05,0.04635989612807399,0.00018976459146569774,0.004540363636219504,0.0003440358831805525,0.00027367111198440267,0.0008081137251910056,0.16013706393260085,0.002405339346669955,0.02461356211503951,5.0339949484351033e-05,0.02343610978435627,0.0003987259807323532,0.0006969788483418203,6.8416609461002e-05,0.0040348970260165
6,0.0008777519051134526,2.3272454154213128e-05,0.0001432094252123393,2.829346362376043e-05,0.004831387138407879,0.0071988566123464305,1.0,0.003153397446402935,0.15588645825081604,0.0001746894034642365,0.002139616829321547,2.855946181624376e-06,0.013897398610996,0.000490256594550608,0.0006104121876548052,5.00492950049768e-05,0.00042301798082036046,0.0029729127247925483,0.029897246387654976,0.00016877806420832823,0.002455886212029554,9.68323805394275e-06,0.07739225892670631,0.01406160694170971,0.023503178563849925,0.0012994499344971713,0.0006568955561629648,0.0003113119110690904,0.0012546211111363213,3.391141488663773e-05,0.0008093999991956357,5.658194267637698e-05
7,7.021122494365472e-08,0.0001556434706290239,4.0380867262132506e-06,3.529172575059023e-05,7.500594157801093e-05,0.022930720031738013,0.0032175379673727474,1.0,0.0011781437066018783,0.0014116139010006614,0.00019569318242675088,0.0004097489234955928,0.0008465503803114411,0.011600643896310025,3.401630996421227e-05,0.005758895659122522,2.726581263915273e-05,0.037383892657287005,0.0013827350204991967,0.00027163055946284327,1.603343539522959e-05,0.00043649401267606864,0.001752652824626869,0.2951376617377337,0.001496611895719434,0.008087043169675252,5.05605177704816e-06,0.016741206277183417,5.739994215966523e-05,0.000503603396100114,0.000401158920358064,0.017010125647856346
8,0.000233137194132231,1.856739584454101e-05,0.001050651827553668,2.350315049774343e-05,0.2181330000490968,0.004303849376237188,0.09596154513712311,0.0007107913617395158,1.0,1.7669893419574447e-06,0.0002374390208287167,7.644083935603449e-05,0.03980719152317829,0.0028949739667270555,2.059319649520216e-05,0.0004329093587058712,0.0024721137039464105,0.0010085502347992915,0.009390136576985593,0.00010216082883385621,0.0059798908562211355,4.4125237742691224e-05,0.0677160560355202,0.011202288296602263,0.052855969083326966,8.261632740869508e-05,0.0003004215631006363,0.000964093599390297,0.008723997796239967,2.1975208700255874e-05,0.005267114485014659,0.0006527244726778152
9,3.874600426541614e-06,5.293016417985018e-05,9.06218627391307e-06,0.0003542191750641038,0.0005471401610472,0.0007530142279976975,0.00031308301080396555,0.0024794987721072116,5.14443906630035e-06,0.9999999999999999,0.005211056323444027,0.01944490422605145,0.0029432246949443394,0.008512394366256492,8.598264699338023e-06,0.0034943704292405473,1.5075723210290395e-05,0.003659351500905668,0.0004505853228946436,0.0014154164308925468,0.0001169918565635553,0.0004331619824721307,0.0004781313463489522,0.0005861363359975384,0.00023616383159904988,0.01598276826732031,6.413766769527654e-05,0.006088895207020181,0.0010696686249493585,0.012957403804647317,0.0018004099683500245,0.0009602186766183403
