,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
10,1.1532249755813012e-05,4.6372407077307176e-08,8.190865528431723e-06,1.2545156916858981e-07,3.9427758675371235e-06,3.9427758675371235e-08,5.638405225059264e-05,5.638405225059265e-07,8.266744305167511e-06,5.695976050784731e-07,0.9999999999999999,0.0003866168132097745,0.03762290230735567,0.00012406493075077635,0.011209556969029179,1.2577624775461754e-05,0.0003245777391995425,6.50572636303188e-07,5.134721668698758e-06,2.801537410662933e-08,9.522825858484097e-06,1.4444835628084843e-08,6.831417245489167e-06,4.9100904086743744e-08,1.1876041479749821e-06,1.245243080330801e-08,1.1982352696841655e-05,3.7594780584628645e-07,8.544035247310531e-06,5.799856513662631e-07,0.0006687838922154928,8.506360662406415e-06,0.0010957011885483745,1.6597055596024432e-15,4.768538315190762e-08,3.379547288346982e-07,6.537973533912887e-05,1.1892241746171994e-07,7.055749695352056e-07,5.824398052453191e-07,0.0027496148601144892,9.194316296178725e-05,0.015421067861671614,0.00019503967393929512,0.014323232315521274,3.954889882338549e-06
11,9.507072669642456e-08,1.8637842869651068e-06,2.0004698607976747e-08,2.9553965241626835e-06,1.2020392350815846e-08,1.2020392350815845e-06,2.508749280247218e-07,2.5087492802472182e-05,6.902819186676494e-08,2.922234690350182e-05,0.0003534154140770885,1.0,9.581056928788854e-05,0.014017187364343897,5.9488685097493225e-05,0.0012858189736586127,6.6345012980588874e-06,1.9647427665970166e-05,1.5455201486928768e-08,2.3722530596771154e-06,4.300372590906365e-08,1.0088769303097379e-06,3.044263935052672e-08,8.565547972188001e-07,2.638878238523247e-08,1.2203525433260237e-05,3.0274748862239073e-07,1.0496589494282795e-05,1.3494647984464335e-07,0.00011575335913395364,6.5704818315504705e-06,0.0004108615001623215,5.4371452881902334e-05,2.3763771731949587e-13,7.930217498885624e-08,1.1760970551702346e-05,3.2227759516138027e-07,2.080450293887279e-06,6.870700063550444e-08,0.00011057666921261454,2.0466766749915794e-05,0.013589932284900491,0.0010226585236898433,0.00304570691064817,0.00014129795789172687,0.0003724026292913918
12,9.176120780760935e-06,9.511448243591495e-08,2.868637984271649e-06,9.902452497497574e-09,3.968962083883011e-07,3.968962083883011e-09,5.190004502320137e-06,5.190004502320137e-08,7.478197630049467e-06,2.3327545980071458e-06,0.04514349986790195,0.0001257626271845994,0.9999999999999999,0.00045742859363950215,0.01181446588621167,2.1172642502023352e-05,0.0001528866030220715,1.5443321062599614e-08,8.892883108465615e-07,1.588649287866668e-08,3.255085096380303e-07,6.069398976724411e-09,4.1100105362668603e-07,2.5522650628377524e-08,1.7463680376561953e-07,6.667981591255473e-08,3.4942609110161863e-06,8.88576424856807e-08,1.6309020704824285e-05,2.0060972483393654e-06,5.348496852292101e-05,1.4094553853316973e-05,0.003112555823090845,3.693280519672278e-15,7.998760860634512e-05,9.127688277384344e-08,5.731811747906938e-06,2.363351814473598e-08,4.4852593895613084e-06,7.639974474030221e-08,0.0012792795151410539,0.00026073622027576206,0.0973970953618282,0.00012709253582076353,0.007960207808534894,7.894795136780928e-07
13,4.870660163797128e-07,1.0294116894411124e-05,1.664629864228653e-08,8.187995253698866e-07,2.6164170670303225e-08,2.6164170670303223e-06,7.745419632705202e-07,7.745419632705202e-05,2.695567986058046e-07,0.00013884606636988754,5.2656579384967234e-05,0.00650818267035546,0.00016180203659193617,1.0,0.000774495718035009,0.0014925496277812176,1.185434472219157e-05,0.0001256562752555164,6.938470971297111e-08,5.869095952183748e-06,4.9593468449635935e-08,3.0863227964346275e-06,1.22676190577638e-07,1.06691001459631e-05,1.179942939748796e-07,2.2362594984482466e-05,1.338637964910454e-06,2.625905212873125e-07,6.364758774594435e-07,0.0006151060380900047,2.921069207455232e-07,0.0020566136289112773,6.138121074250752e-05,6.961047251768779e-15,1.37634023001759e-06,4.09220935216502e-08,1.0589473508325563e-06,9.062194839519385e-06,5.089764278329507e-08,0.00026239308713336317,0.00010867222707265048,0.0011349116659887376,0.0001248553338025338,0.11317998826349267,3.447595407399976e-05,0.000609086409590613
14,1.9909745223331722e-05,2.4124750103632216e-07,9.753024153557797e-06,6.519681382765025e-08,5.65373367758865e-06,5.6537336775886494e-08,0.0001094224393783189,1.094224393783189e-06,1.1753022663366917e-06,1.3697585514584067e-06,0.006118873022933101,3.5523243406970576e-05,0.005374699082595827,0.0009960896037941082,1.0,0.0003949387311098684,0.0008151869698055341,1.9397847326203133e-06,1.6311330225219545e-05,1.8676504093763553e-08,3.460750226305356e-05,1.257957147506734e-08,1.6110004632339986e-05,1.0984554462604089e-07,1.5000377944374984e-06,5.01106774504776e-07,3.313814400532698e-07,3.333961732237821e-06,9.406324735503871e-05,1.3753775461078573e-05,0.00024345586027676525,6.753040007196666e-05,0.0019467046085177556,6.7813916012561954e-18,0.0003747389999826756,3.345014591889877e-07,0.00019180373856474663,2.217062200224031e-07,1.2426414498006982e-05,5.457952666048268e-06,0.018402215950316467,0.00063556915802424,0.007414945938609514,0.0007055576166249426,0.008467965588284443,1.252525874700783e-05
15,1.0134856850043556e-07,2.1770048833405642e-05,3.4756860497493916e-07,4.6155395508294776e-05,8.119899822054146e-08,8.119899822054146e-06,4.679651074990312e-07,4.679651074990312e-05,3.6035549221685164e-07,0.00041554111122329843,1.3147058020931419e-05,0.0014702968428597042,1.8444295806007732e-05,0.0036758274748974764,0.0007562696625760069,1.0,5.274393665395742e-06,0.00029438346416961475,4.8284206672337785e-08,1.3624949666003005e-06,2.258507448769569e-07,3.1929000511157782e-06,3.005909349413189e-07,4.901743300767847e-05,1.6672979445971133e-07,3.985996534150395e-05,7.164837410882419e-07,0.00040015895436633966,2.176717894959542e-06,0.0009136549458875677,1.4130877582395742e-05,0.010630094409654546,6.58007232005194e-05,1.9817668984713004e-15,3.71808689619954e-06,6.22397982256855e-05,1.1915695905435956e-06,1.4346850635573598e-05,2.0227283342637775e-07,0.00014511422263682684,0.0010800902839193337,0.01947281704562398,9.80164151545092e-05,0.039947380165005014,0.0007142938007300212,4.991822840111172e-05
16,0.00014980992340821671,2.5348391158686085e-06,7.427798235669726e-06,2.18879957000255e-06,3.968904338042692e-05,3.968904338042692e-07,0.00023101298843440196,2.3101298843440196e-06,0.0001906526069225768,5.072359525150056e-06,0.0001507542230942552,3.3709653539291917e-06,5.9180312787214084e-05,1.2972530552799299e-05,0.0006936254070940647,2.343653222790005e-06,1.0,1.2426148674109567e-06,3.438317491002723e-05,4.1966019705922143e-07,6.205416539615955e-05,5.713053359736728e-08,5.77171112036576e-06,6.219733463949177e-07,6.013939397601536e-06,4.98453622065731e-06,0.0001842991447313198,3.4611057150940345e-06,0.0006773227437560344,1.8012597284816078e-05,0.006174635067708276,0.00019604134790370098,0.0078015341971796335,3.1687410017001975e-16,0.00283346180750873,4.940546179715024e-06,0.0002648364933887416,1.6537470453763259e-07,5.907632232308996e-05,0.0002830690508884324,0.0002714866431451594,3.4855908459187252e-06,7.663742390003538e-06,2.3852423403964157e-07,0.00016404123126207042,0.00020638453532826815
17,1.4040812169701988e-05,0.0002556718534173158,1.6064189909137783e-05,0.0006209725669764661,1.0431024235130165e-06,0.00010431024235130165,6.031515929111717e-05,0.006031515929111717,8.443219329884431e-06,0.0007444988491704899,5.297879094520881e-07,1.7502786627397985e-05,1.0481031343586714e-08,0.0002410942353246811,2.8938551879654915e-06,0.00022934523252205648,2.178672942368546e-06,1.0,1.3589611262290204e-06,0.0002199722218609588,2.008551122985924e-05,4.893552164628324e-06,1.534205513448855e-05,0.0011682654452342932,3.987632477709391e-06,0.003238774184330561,6.274857127439342e-05,0.0014849973430672444,0.0001199360825867498,0.005268275538085853,3.538825248275628e-06,0.0005314235815920984,6.504372819037592e-06,1.0041352243331844e-14,1.6406251189492995e-05,0.007535922410668728,1.5715963884487364e-05,0.0008109210381936643,0.0007789634031594095,0.00022074491402143673,6.556020517417634e-07,0.0003875852386635167,5.89656321714106e-07,0.00040225089418892754,1.5019628639439843e-07,0.00016016973692124087
18,0.0004356024758571,1.1678319090346668e-06,0.00010781151652512064,1.6744664004919225e-07,0.0016858212068374817,1.6858212068374817e-05,0.003182581166368348,3.1825811663683484e-05,0.00010557377679706776,1.6802108935077887e-06,2.2323209780881116e-06,7.350377667663202e-09,3.2221027533908366e-07,7.107222353044511e-08,1.2991105836452532e-05,2.0082366481269197e-08,3.218362459246001e-05,7.255051783053603e-07,1.0,5.0667308700604575e-06,0.001398907259433163,2.225681454246462e-07,8.633581739917152e-05,2.1075535431896873e-07,0.000268905877950497,1.918913781555438e-06,0.00034895342975241594,4.7971862497676095e-05,0.00014658910983223118,4.334217896670998e-06,6.339772335340501e-05,7.189070426186727e-07,0.00010570557418468463,8.130553737719208e-19,6.579801141826183e-05,9.564732305638057e-08,0.002097668425368362,3.3700327364896705e-05,0.0003849198930357736,4.877473576042518e-08,1.5990904350722947e-06,6.495357965693261e-08,8.317302545769782e-07,1.072723504154871e-07,2.651437962477676e-06,2.725841658151786e-07
19,1.6807419286456788e-05,0.004415480847041284,0.00037147076873139055,0.0012328487926295349,5.209014605908848e-05,0.005209014605908848,3.589268527469045e-06,0.0003589268527469045,1.2744119330112807e-07,5.875287747283044e-05,2.4855127733212214e-08,2.3023738189984467e-06,1.1746396991274084e-08,1.226837879766215e-05,3.03551349555471e-08,1.156443806427065e-06,8.016164067189788e-07,0.00023965205879946243,1.0339693767332437e-05,1.0,0.002375351749006547,0.0004505742461396472,2.3092526234020882e-05,0.000522433478264588,4.867392683751099e-05,0.0024292032222437638,8.180472823105606e-05,0.0006974308519339454,1.2123664952583914e-05,7.860402373318157e-05,5.8589450676636326e-06,3.2000710275283666e-06,2.1985210683136828e-07,4.318627836685832e-16,3.372921561302552e-08,5.293778510481374e-05,1.256633644483295e-05,6.720565116935186e-06,4.1554833349637486e-08,1.1849624414407678e-05,6.785934502520288e-08,1.1337265378350752e-06,5.1355056159696896e-09,4.30238840631705e-06,5.426477730977615e-08,2.9324307503421004e-05
20,0.013147792179144817,8.478575185169529e-06,0.007916437208368455,0.0003440764950187626,0.0024867841899243906,2.4867841899243907e-05,0.00029206442220046104,2.9206442220046106e-06,1.5017638158428611e-05,1.987138209445095e-06,5.978937851858889e-06,2.953653400954543e-08,1.7032469198700697e-07,7.3363336322231e-08,3.980571783018876e-05,1.356593646250348e-07,8.388385473455959e-05,1.5485842446564228e-05,0.0020202605681802236,0.0016809955114072078,1.0,1.4676122553322654e-06,0.013742331688490983,4.549177221060516e-05,0.0022641749844210116,0.00010342948200597425,0.0014973886251651897,8.987367235327443e-05,0.005634295421061576,7.006816835598824e-06,0.00030026892181966804,2.4218696313208935e-06,0.00012135086008088154,2.1749966282704653e-17,9.652388605925568e-05,1.339613572132284e-06,3.100622108614666e-05,1.0273722075786099e-06,0.0005316223439650399,1.3325818407852606e-07,2.7738092984237978e-06,1.38851741866254e-07,1.824256899680467e-06,3.79869371371606e-07,1.7679431960554995e-07,4.818604730415734e-07
21,7.854611002227391e-06,0.0020671026247937804,1.4125204983591686e-05,0.001993720769591607,1.7681128623553243e-06,0.00017681128623553243,1.6717308575588903e-07,1.67173085755889e-05,2.4235400967832705e-07,1.7931347783502428e-05,9.045029903743646e-09,6.910840084360925e-07,3.1673799182893127e-09,4.5533930817113765e-06,1.4430462726131515e-08,1.9127260884375803e-06,7.702202403978037e-08,3.762836730071306e-06,3.20568375627408e-07,0.0003180125025106357,1.4636948199663693e-06,0.9999999999999999,0.00031074626557566854,0.001959461435685739,0.0011445520576221762,0.016751246627733533,7.223698656166918e-06,0.0008324149971621419,9.517157544702386e-07,0.0003587315208745186,3.4080458362195537e-07,5.2124967784088265e-05,9.757452672781334e-08,8.85765259820255e-18,1.1348548839188118e-07,2.3097499482402093e-05,1.8177263681467306e-06,8.761840368505898e-08,1.457477323542213e-07,9.121195719037726e-08,9.883511571139496e-09,1.4665652061554353e-06,9.921382248045989e-11,3.375644823633151e-06,2.2972882193502895e-08,5.3936016887622895e-06
22,0.07242272673328913,0.00030423115140754554,0.00013819577845005382,9.092098101420894e-06,0.0004732637203329199,4.732637203329199e-06,0.00011857224375874449,1.185722437587445e-06,1.9403512050367196e-05,1.4050250454486598e-06,3.3059715216750464e-06,1.611631876224459e-08,1.6576326816245085e-07,1.3987656925223739e-07,1.4282392675327133e-05,1.391663479444234e-07,6.013705088269014e-06,9.117286143068385e-06,9.610358049666942e-05,1.2596218019931972e-05,0.010592306190839621,0.00024015786376162794,1.0,0.0009973866679205473,0.03783537693397597,0.0010285496115668537,0.0017762141149214696,7.906079316279561e-06,0.004101972169916031,8.278268666587608e-06,0.0008933160901471428,1.9097298148060756e-06,0.00016113101093955716,2.68188243568932e-17,0.00013436311207345214,1.955734155209151e-06,0.0006094535518418858,2.972694063854438e-07,6.9740759619575566e-06,1.3467807196072714e-08,1.2400328575054672e-06,1.6148188047761613e-07,3.753440415883055e-06,2.4480227431685487e-07,6.396766516906435e-07,3.2870427136191506e-07
23,0.0015511600337928505,0.04320479656607012,6.487950786857937e-07,0.010856515357093087,6.627716826958301e-06,0.00066277168269583,1.5657640171411815e-06,0.00015657640171411815,1.714271392460362e-06,9.618756381048858e-05,4.741362428480891e-08,9.048239060989846e-07,2.053981415436471e-08,2.4273804550699205e-05,1.9431803905659076e-07,4.5282905406951816e-05,1.2931076568251335e-06,0.001385316306181626,4.6811499048738373e-07,0.0005686238760226808,6.996620599833626e-05,0.0030217113989892486,0.0019901642814106795,1.0,0.00027520191142848686,0.013847363939540154,6.248032734092857e-05,0.002434376061150422,1.3287775129389937e-05,0.0032477593900328296,6.935642969564895e-06,0.0011302288353094124,1.019854643591386e-05,1.3137606306970388e-15,1.0470076062678574e-06,0.0007492449253048885,1.803532141684789e-05,3.694140506202615e-05,1.6337092909185358e-06,3.6150283140796695e-05,2.0281904019352034e-08,2.783329710828404e-05,1.7866463184581378e-08,5.30685823493256e-05,4.8152490533675065e-08,0.00029725795366267676
24,0.0048508763879786115,1.7601537899413487e-05,0.002477965253930769,0.00012495138776282642,0.0011229529322761057,1.1229529322761057e-05,0.00010587932259500237,1.0587932259500237e-06,6.057653425759845e-05,2.361997869667432e-06,1.0325484181789952e-06,2.5098820995692534e-08,1.2654108769432277e-07,2.417108356466494e-07,2.389229833425702e-06,1.3868260459153974e-07,1.125763105061884e-05,4.257430764506735e-06,0.000537773357100629,4.769968727518088e-05,0.0031353823636297087,0.0015891938203040394,0.06797488608859821,0.00024778584926619685,1.0,0.00019209452208276585,0.007152586761382074,2.0911412572354478e-05,0.002455586762913943,1.2970576142656523e-05,0.00025679530736150505,9.498256229535935e-07,0.00021665274671937723,2.0697560249160303e-17,7.164330374875909e-05,2.6133059238291935e-07,0.0022486784513983614,5.216753022271157e-07,2.104041333316467e-05,5.797819179072379e-08,2.0817511736750627e-06,7.716910756378898e-08,1.4646183334056687e-06,3.119198820279825e-08,3.3283963631188245e-06,9.989550066363956e-08
25,0.0001296773942514451,0.014589867298737666,4.774602486063152e-05,0.0034652326541822816,1.6854046627944203e-05,0.0016854046627944204,4.9782348350701846e-05,0.004978234835070185,3.957978967247055e-06,6.0325777785318237e-05,1.0727336034901892e-08,1.1500541996140982e-05,4.787284187253501e-08,4.538959840234507e-05,7.908334485571838e-07,3.285070691892533e-05,9.245102877339237e-06,0.0034261957077045603,3.8023621378898903e-06,0.0023587505990447914,0.00014191356208065537,0.02304557126316835,0.0018309424599152059,0.012353533278548568,0.00019033296299963813,1.0,0.00020294617353345547,0.01574800671888781,0.00039638546812746395,8.98181950268399e-05,7.904660417452511e-05,0.0004935654987225353,3.0067270754338795e-06,4.300415056490993e-15,1.1334223048036916e-06,0.00041476349020172607,1.366753633575186e-05,0.00021408763241764675,2.0370674535569415e-06,6.427102624673398e-05,5.783872564229647e-07,2.9795606657323906e-05,1.8083809431763822e-07,2.0796049230648037e-05,4.241834305237051e-07,0.0010740364171578582
26,0.004813960085579054,9.072641574935116e-05,0.006063942180305809,5.037445108832672e-05,0.02109673427676865,0.0002109673427676865,0.0010512451217350631,1.0512451217350632e-05,0.003939826153207267,1.9566693606203013e-05,1.0214013767789354e-05,2.8231252017164617e-07,2.4823712863389355e-06,2.688523716262856e-06,5.174871005713284e-07,5.842930688439663e-07,0.00033824150962543693,6.568284136626226e-05,0.0006841984376871218,7.859830369408423e-05,0.0020329686113561805,9.833691011841908e-06,0.0031286815466495784,5.5154883448429864e-05,0.007012594952522282,0.0002008156056419421,1.0,0.00011464665871369444,0.014303013978694323,2.208461137341172e-05,0.010781483625540498,2.358892020231122e-06,0.001140371457211118,1.0189602237577538e-16,0.0015947795168160552,4.451813811025057e-08,0.004118016169317967,3.4674398237366927e-06,0.002129935935900893,6.791919155483399e-06,0.00011026113662576244,4.6260032201346717e-07,1.7945397488534565e-05,1.5629839009938706e-07,5.538469282359383e-05,4.724242034292456e-05
