,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,1.0,0.001205785252206784,0.0015832089763150759,0.04334843923034791,2.8190390995565704e-05,1.669183590651196e-05,0.0004351608314169397,5.1603446457870524e-05,1.1309490539679425e-06,0.0001741749033267863,1.5429825000166074e-05,4.7804427717612635e-06,0.00019430198163706655,0.0001712937291236203,0.0005887856083408471,0.0001855325047535566,9.635526230580057e-06,4.073896992861228e-05,0.24675542064879277,0.0031767597305281518,0.004684117024334763,0.06520827516635537,2.636899451166284e-06,7.00009276810459e-06,0.00011082839006970591,9.720198784902991e-06,8.627806481534307e-06,0.0006129971280143911,0.00011922708822366874,1.66691831055421e-05,0.0009027109848139627,6.693095836061344e-05,3.2498205870687325e-05,0.00012888071264829625,4.128386273378662e-06,6.021134688288291e-06
1,0.0016808625054904219,1.0,1.6245305994961924e-05,0.002474222802688671,0.0012785809716400088,3.498730810257315e-07,4.43977951209983e-06,0.0009062946280217407,3.155933018966925e-07,2.476810726756609e-05,0.0009264347505660189,2.6332692999728766e-06,5.589639256160578e-07,0.003385904882256506,7.195969317881454e-05,2.585442134649592e-05,0.0008898968091319291,2.0830155695051627e-06,0.00745232250177266,0.03779504954474395,0.00012988150670787405,0.004818440401898531,0.00041600561334519104,4.927493918042785e-07,6.603059955404563e-06,0.00012271301493407724,1.999919145347859e-05,0.00027957671101055384,0.006908477235433342,4.18796195362172e-06,0.00010803808589205855,0.006552978267234209,2.145231268664301e-06,7.379310135699021e-07,0.0005849183205124235,2.434337921226141e-06
2,0.002604019036993162,1.9167769826807903e-05,1.0,0.004206462666580912,1.1020530927070757e-05,0.0019675719947257323,2.873224206785844e-05,1.9342659929814348e-06,0.00017940061054640708,2.792320129807894e-06,1.8227650969972857e-06,0.0006913852632759651,3.8248530784857585e-05,0.00015026417681567776,0.011241623528080578,4.0434455405004044e-05,1.3752422004790043e-06,0.0021340653298866255,0.0009276262458306647,6.1416761156833666e-06,0.18576083707168384,0.0030761967380200867,1.1322028137460711e-08,0.00044603443205300046,3.667003711978439e-05,1.6786915503862876e-06,0.0028043733624253117,0.00016673359133862977,1.3229927202361024e-05,0.005377787354121123,0.0005845830360897514,2.3662340338931929e-07,0.0015572817681094584,2.864159751185135e-06,5.5959929337945996e-08,0.001873178252032175
3,0.0315515894645049,0.001291886501487375,0.0018614822725882133,1.0,6.807005094412367e-05,3.370051157358404e-05,0.00018331434595832358,4.6516206683120434e-05,1.8854885784851256e-05,0.00011727459593144361,1.236388093575541e-05,7.5592293772353605e-06,0.00030003777288973877,0.00030047623399349953,0.0004023487977549671,0.0002442957294067678,1.605791348166508e-05,2.12967972089982e-05,0.03292664926629202,0.0003932599206838962,0.0006524403097862675,0.0859327625186923,6.332469576710909e-06,1.5502141582552023e-05,0.00016429293529736825,2.333070257102361e-05,1.3612197433618607e-05,0.0013650215448381493,0.00020522975897056424,0.00010434926957275285,0.0010345167638935832,4.6720744879602484e-05,3.9805296683005504e-05,9.101632718327797e-05,6.609591706005729e-06,2.0989055656388788e-05
4,1.9211815803835408e-05,0.0006250767271775467,4.566294535413418e-06,6.373465114838423e-05,1.0,9.42956338434903e-05,0.0001208860930156317,0.0003591631391825362,7.614454942091376e-05,0.0002491807782353193,0.00874784390861887,1.2918177156735544e-05,0.0005957179946909931,2.325207097549634e-05,1.599995810414638e-05,0.00041922339619840924,0.014389931775955279,4.046271886680881e-06,4.151423953110549e-05,0.00039138309627254596,4.347985808277721e-06,0.000148913300821986,0.0008359122948335336,2.0800499294222555e-05,0.0003607495690377167,0.014435704411546353,1.2400258655584154e-05,0.0009083093338832501,0.006440912884376306,1.8111225951924234e-05,0.0006304989022932955,0.03851529527338921,4.695780043507025e-05,0.0015020291841711985,0.007677367784135184,1.843489387038927e-05
5,2.7924978456404653e-05,4.1989146576039943e-07,0.002001305833212447,7.745999353708055e-05,0.0002314797526538661,1.0,0.001008086094459257,0.0002263291498168541,0.013546044101815261,0.0021084072109493934,4.936627735995801e-05,0.0013350611786454973,0.00034436415364590774,2.5954173498216617e-05,0.005342155926857024,0.00021878541269512911,9.873620964287148e-06,0.0005091869117584498,2.649771360086724e-05,5.040610761385004e-07,0.0036851617304922914,0.00011858430657731169,1.15991722782179e-05,0.002553802349997864,0.0003300147749618926,2.420883952345012e-05,0.05264387236695391,0.0014321158664604438,5.657948460921276e-05,0.117875202292713,0.0006364905870493404,0.0001831742842810011,0.005133104406991093,0.0010810831408985904,3.6496287765572606e-05,0.013935835777066275
6,0.0007299924278804562,5.342785495983244e-06,2.9304354724831627e-05,0.00042249077810492693,0.000297562079020931,0.0010108284143414373,1.0,0.00046401683390908,0.00014010114166444976,0.04499509573530517,0.004922167048734618,0.00016305943705048747,0.004848310060759365,0.00011600876208932958,0.0005325456898974485,0.003694211017973322,0.00013689648237866938,0.00012091580198303702,2.4735270668025786e-05,1.51565439006818e-05,6.42896516141448e-06,0.000416999052098053,0.00010812254478324874,3.293611336723542e-05,0.005037501700224972,0.00028340622296330677,0.00043986396886362277,0.012865633766211982,0.00025576874434716607,0.0003664804313699599,0.018252613968161004,0.0008182096690284882,0.0034538613413140416,0.09481894612371594,0.004221934616281233,0.0012262004238934839
7,6.470736299173562e-05,0.0008152337999046281,1.4746375160256515e-06,8.013670985549389e-05,0.0006608447400438326,0.0001696394069010282,0.0003468487810098022,1.0,2.759220135372259e-05,0.00043687605504406604,0.003870222449378344,2.6425533684198683e-05,0.00046797369501291744,0.021998283075804554,0.00014790380410668042,0.0005370709548181364,0.004449224909423823,5.039151719977458e-07,3.9719846589130346e-05,0.0011130433405121,1.9157331269209573e-05,0.00013492458286197453,0.0032093382557657093,3.520907027083029e-06,0.0006222121458407167,0.009459116255779,9.432260139933636e-05,0.0010026368741049454,0.0015195621197086975,7.486238889348734e-06,0.002256579587208518,0.10642368734812388,2.555705132655582e-05,0.003023659958346992,0.006268573283088646,9.94070403402556e-05
8,8.872070219527341e-07,1.7760184954344852e-07,8.556574464502163e-05,2.0321607434745923e-05,8.765030573572424e-05,0.006351929568461012,6.551715729823203e-05,1.726208639856779e-05,1.0,0.0007456281622801183,2.1520279096031626e-05,0.02359520507246459,5.922665673239445e-05,7.738636973327197e-06,0.002421736942146144,0.0003245520679331496,5.459725675914844e-08,1.4956339552550454e-06,1.4433531798709314e-05,4.9359209802406516e-08,0.0008970706028968752,5.416632164235828e-05,2.0713656983759085e-05,0.009285164723101287,0.00018738919787040703,8.217245578522122e-06,0.011520158318934274,0.0010952719510388049,1.3747690617569728e-05,0.11323493964081659,0.000821429520929347,0.00014610610388563486,0.01592146267937204,0.0028950659623243197,3.011092535628402e-05,0.008851099795078048
9,0.00023496314915315002,2.3968716253564022e-05,2.290200324939322e-06,0.00021735535488971735,0.0004932435324702927,0.0017001213799612996,0.036183518780525115,0.00046999953099716304,0.0012821963912482692,1.0,0.0092469104561112,0.000562688669020064,0.0015522651709152407,0.00028337425635449696,0.00015531909676030724,0.005367965894958184,9.293447883135811e-05,8.382010503088337e-05,0.0001323214171862684,1.398770293844978e-05,2.2177006282528735e-05,0.0001974577540866263,0.00019007278634579347,4.8134375979193204e-05,0.0036639264118363507,1.7641935313695095e-05,0.00013360980222710818,0.03553978281851877,0.0006698273526449685,0.003108369006674104,0.030025638714960196,0.0035775228636504754,0.0005568969115787311,0.04723476069881134,0.00032217876308934275,0.0038360362536759307
10,2.9431152225320382e-05,0.0012676485959985733,2.1138348668454977e-06,3.240061856474263e-05,0.024483864934402497,5.628438218381814e-05,0.005596726132049797,0.005887178431189077,5.232536121909362e-05,0.013074609916737546,1.0,9.786463337370823e-06,2.668976568339734e-05,0.0007509577844354568,1.0634410267057122e-05,0.00012779683130783594,0.003574516077039539,6.958720797747795e-06,1.2973529901576685e-05,0.0010159765618884026,9.932416586470834e-07,5.818223687598202e-06,0.0017174396455712333,1.5258719417228059e-06,2.6409444638101316e-05,0.00011315607377014436,1.2895390520756462e-05,0.00014484186194939556,0.00014325221517432605,3.7090274175047603e-06,0.00045432511200905974,0.01324233822703174,0.00018845865652140928,0.009736670387525563,0.19979444872706204,0.0002836166832623267
11,4.032262897068172e-06,1.5933594860371755e-06,0.000354564232707051,8.760128217050986e-06,1.5988754626669e-05,0.0006731210057651405,8.198947346545746e-05,1.7775813688033312e-05,0.02537012129736726,0.00035183149182816363,4.327730668618684e-06,1.0,0.006938621307872439,5.007761500944634e-06,0.0006204488359998319,0.0001437197127491145,6.863021690712323e-07,0.00013477419348549154,2.7970403859223958e-05,2.5407224164722187e-07,0.0015079801051830943,7.063146118219322e-05,0.001112361859701819,0.054992909885192,0.0054089047503040905,0.0003992751063331534,0.003313690755797429,0.00043798368672875657,1.8719530678597344e-05,0.0051035792930784534,0.00035087482743320067,1.2671524900292337e-05,0.0007493898352654093,0.0002790845365148227,1.0604611214795587e-06,0.008498427402588021
12,0.0003746417820980153,7.731442658498746e-07,4.483816460237289e-05,0.0007948169802218035,0.00168543646204889,0.00039688819196604725,0.005572637710484648,0.000719590513245014,0.0001455708003979801,0.0022186598165876937,2.6979722426562298e-05,0.015861032317800918,1.0,4.6243404549501913e-07,0.0009828799645346619,0.0012290371096703573,0.00010297895900187879,8.148113933066219e-05,0.00028953205260142366,1.0566366240119525e-05,0.00022843132317676928,0.0007910265471059593,0.012771051727606945,0.023628582077971142,0.47142283498103604,0.02165412115922361,0.00012974290905372584,0.014267143994932074,0.0007575345188849843,6.0799930014842005e-05,0.0005581391976700017,0.0006378285983400843,0.00015650640567796013,0.00551211559317153,0.00040351130623541204,0.00027300105654571574
