,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0,0.9999999999999999,0.0036309630527672056,0.0001302435591769565,0.000760362286205634,0.08162138952880303,0.00026484096658681977,0.00021574434677379493,0.00327673995549742,0.01097810939449971,9.603796737367626e-05,3.5264664108181705e-07,3.9345538760731656e-05,4.1958943643935155e-05,6.955282274126254e-06,1.3557605748966408e-06,3.3483063482394e-06,0.010182847148568784,0.0017845258543993285,1.9748271073502547e-05,0.00026694299354195573,0.00012007136427183722,4.089952577829555e-05,2.625989510988058e-06,0.00013438487106038615,0.0005329463521940182,0.0001581345253131915,5.913120766666453e-05,0.0007235909704922163,0.03720157058373478,4.869697093174909e-05,4.119311473425993e-05,0.00541718896729627,0.0749673802828113,0.0015038279698749496,6.740321467227905e-07,7.318025347257289e-05,0.0005342113506366623,4.2788581600873105e-05,2.1430002499685627e-06,1.5298077696435977e-06,0.0003134209385416292,1.743955246583109e-05,5.998611221808473e-06,0.00030780927614234405,0.011907215146721606,0.00013585081205037437,1.0156380861758402e-05,0.00047317040046661866,0.0008554058904746805,6.280332093979383e-05,4.381828239220122e-07,8.00774139772872e-05,0.004934064881283884,0.0024568312807868903
1,0.0036248001125194825,1.0,0.002492487331850466,6.471076332108045e-05,0.00342995408494565,0.045703826191645085,0.0004212951515042251,1.5712887754044614e-05,0.00012935908056585117,0.0016621963577930921,2.3929404571072994e-05,1.252373235399334e-07,2.097799416326996e-06,4.083093029542711e-05,2.633995901262692e-06,1.596164121611019e-06,1.708613385811661e-05,0.0011231551729588164,5.4921519615817616e-05,1.0171697490365064e-07,1.259534273015262e-07,6.507792450725508e-06,2.558059678857996e-06,2.3475746384048538e-07,1.00421433538406e-06,3.239152385347724e-05,0.00022049984206342255,8.579943149375019e-06,0.002806744767381974,8.609935056643918e-05,0.0017638851593278068,0.0005172327889502074,0.002069171435055256,0.024622456753572376,1.7047376126552624e-05,5.982285009260602e-07,2.0415353653943105e-06,1.1299336992539374e-05,2.2503003758211595e-06,2.672138327985331e-07,6.680043263922226e-06,0.0006659635792406633,3.904533572532655e-06,3.4322400054810976e-07,4.298986720018616e-05,0.0008454952851177488,3.632947996091265e-05,6.162474797469968e-07,9.820632020855843e-05,4.735585516322198e-05,3.563245399136867e-06,7.877830053992957e-08,1.5856796686309495e-05,0.005548142158578469
2,5.770949811063231e-05,0.001106271612670399,1.0,4.277760078016934e-06,8.95725353572967e-05,0.0011427657450625006,0.003590898984212059,3.907275766918537e-07,1.7259374510902374e-05,0.0002218717522029879,0.0012637591458144351,5.419540217558994e-09,4.887896817759819e-09,8.007412394664082e-07,5.2963911455623244e-05,6.98416884123974e-08,7.874689016966652e-06,0.00010824182337345913,0.001742714876356087,2.3829021141056176e-07,1.374965010251249e-06,2.4214250978663876e-05,0.0004092704728244973,1.3431266167944598e-07,1.3047887214662762e-06,7.147281076492131e-05,0.0009389031922238454,1.5052583029387706e-06,0.0005490496943087237,7.2798842726975935e-06,0.07190209928529585,1.2060787114806797e-06,6.767392332069704e-05,0.0004894206093662286,0.0002584040848599384,5.85355756354377e-08,6.752504440122444e-07,4.5351574680991694e-07,0.00012780216086094652,4.425834851603876e-09,6.253110433613348e-07,9.577783547307373e-06,0.0012043311361758884,1.2251333835228332e-07,9.101099028712791e-06,1.8677652382452223e-05,0.017138411750282013,5.829567849146691e-07,3.206830586888845e-06,6.0364388456950085e-05,0.00019281230448992725,1.3244939865007432e-07,0.00013089350887121107,2.669006512248833e-05
3,0.0007408899828792914,6.316077423029703e-05,9.40716012901627e-06,1.0,0.0048641060542760645,1.1587219782075647e-05,3.8474954401092084e-07,0.00251692935743072,0.00018552952817419636,1.089673234103291e-06,1.2874343064241184e-08,0.00022285802268411247,4.070997092684689e-06,1.2501383424008857e-06,1.4114886549374463e-08,0.0002734870950780667,4.21148172840445e-06,3.8128463192836922e-06,4.9091197135231675e-08,0.0008420205211689817,1.7566262576453515e-06,3.6221642394785334e-07,9.39423186442774e-09,7.640768616446791e-05,9.169649780941912e-06,3.037822274152106e-06,2.8320709332792224e-07,0.003619589023662536,0.0035344645542021687,3.887331221624493e-08,6.322135274021947e-06,0.05204959480467804,0.0023234160289601637,0.0006844763004383894,4.811270877183153e-08,0.0006054777955389882,2.4479866424279103e-07,2.0984325154033655e-08,6.0845257257008546e-09,9.120921699295468e-05,1.3456181070300799e-05,1.5730212607555594e-07,3.426954416821283e-08,0.0010465523146516284,3.6064597506745035e-05,1.003791874600873e-06,1.1288176918151605e-07,0.001227683816694492,6.151260288284262e-05,8.857380727365195e-07,3.0946388074327296e-08,0.00013885895881190068,0.004352112439724182,5.342950245721387e-05
4,0.04556427294052644,0.0019179908643410062,0.00011285070752246141,0.00278670079227404,1.0,0.00800649042147755,0.0001526090623765126,0.0038187113569696294,0.06582559502029764,5.458011623995189e-05,1.9757832191661557e-06,1.5026667158045726e-07,0.0002299147024062784,0.00010038312534107254,4.424243813001101e-06,0.0007134467964114233,0.006846431845925186,0.0006777229822877233,8.041476213568892e-05,0.0016595120922252675,0.00039219819351388115,7.250850438584416e-05,5.467424437736067e-07,9.589768768919362e-05,0.0029688291921769858,0.001444353172842658,0.00012212238168689133,0.00300015581517551,0.07504671980266267,0.0001397337264547613,5.593680717751256e-05,0.0004546257432128603,0.05091613590386318,0.0004475373136032355,5.491080203451605e-06,4.886126936628616e-05,0.0017677744473375263,8.874244641850833e-05,9.708822989686366e-07,2.3699527331702506e-05,0.0013083456706817508,0.00025584545273903944,9.755018363246071e-06,0.0007065871229898056,0.07158570537272599,0.00046667555871334957,0.00023360854959881245,0.002804966452202456,0.0010698631327373807,8.735719811198356e-05,6.459360248466574e-06,0.00016102087859643822,0.0051480425689313936,0.009332485871301343
5,9.861777841817946e-05,0.01704748736207886,0.0009603647759337261,4.428086949199319e-06,0.00534062123556639,1.0,0.00521987915020454,0.0002623545502972362,0.0012948065823102056,0.009456167315597189,9.951549721709692e-05,4.877467852377889e-07,2.5395739884274467e-05,0.0008861057837549804,7.893854416560035e-05,3.747460321013177e-05,0.0005248592718872581,0.035355519139363904,0.00017467822487600876,4.4287847089741794e-05,0.00017831552547397514,0.006216413063920201,2.1073670076981016e-05,2.0636569205695104e-05,0.00047845863474561476,0.0058280523325780235,0.0006553532779964751,3.2672097657303165e-05,0.0005744126794995428,0.00646005095025937,0.0023150613866643947,1.0497424698910474e-05,0.0013202169788417242,0.009016368861750055,9.948352796497378e-05,6.716572259577076e-06,0.00013814021541123348,0.0014033644840906977,3.0245915946973364e-05,3.2565310536241468e-06,4.9355344667165215e-05,0.008473115686053266,6.0964814169794234e-05,3.66618374670662e-05,0.0031718326923565613,0.011564467523140028,0.004106840306487404,0.00037568584403941394,0.0001430732684054091,0.00883211785689728,0.0004433760141543005,3.729595840988071e-05,0.00018291748979324125,0.22087034569980077
6,0.0001743218241516711,0.0003409860133898527,0.0065482384227025184,3.190489325288513e-07,0.0002208880394876267,0.011326682712732267,1.0,3.9621076634617596e-05,0.00015424034859366987,9.167318166012924e-05,0.00021450142439060943,2.1307057672151625e-08,1.0819719227444367e-06,1.4580655813066082e-05,0.00019181450760745108,3.0944489575507725e-09,3.348052892021059e-05,0.0017455209353696205,0.0014098406830956652,6.075917025896176e-07,7.192064888917848e-06,0.0002486154956804248,0.002190678591839616,1.0393676646577983e-06,1.3339402036382368e-05,0.002557372372281376,0.00403293025966412,7.524477598163999e-06,3.458393685111497e-05,0.00011652424263846151,0.0032708558255238884,1.6804069471970297e-06,1.2672344759895855e-05,0.002971624489007166,0.0006611516609405888,3.896786725193578e-07,2.145777219652232e-06,0.00014432081300241935,0.00034814362740672854,4.957080317101978e-07,8.831560792537384e-06,2.535252766775889e-05,0.0008467167175042998,3.903749709625844e-06,3.5307811341452436e-05,0.00042921442017350214,0.01500791555633022,1.7388602089942583e-06,2.018072655029736e-05,0.00031276867961920753,0.0037979264778662965,1.43349213349247e-06,2.0867107230128594e-05,0.010801146279234649
7,0.001263889525473274,6.07100950743793e-06,3.4013408896483794e-07,0.0009963341333315697,0.002638538951651752,0.00027176009659617644,1.8913899327736596e-05,1.0,0.003350970197279087,1.8703822306338295e-06,2.2544842802522333e-07,0.00013625610639210413,3.4774694185967244e-05,5.659716270364145e-06,2.4542859681212545e-08,0.004627939600976891,0.0005970308660081528,8.333200716765289e-05,4.305867704303558e-06,9.556494542448578e-05,0.0002505242188984189,2.899034154003774e-05,5.415320597246491e-07,0.01917246820083632,0.00047671038846563334,5.3308260607752147e-05,3.4540408355078135e-06,0.017701561693465723,5.38426790009836e-05,1.1310378137698935e-05,1.0161903419487278e-06,0.00012729222924540018,0.0011937542541771032,4.714058330037564e-05,1.0883754997742662e-08,0.00083939207027245,0.00010110128107141092,3.8639487839489564e-06,1.049684901644518e-08,0.0023324756294702707,4.5367332091967005e-05,1.6234065034271545e-05,5.353461313876695e-07,0.00160320655501056,0.0006154743900739913,2.1625978276873175e-05,3.4714056626344763e-06,0.05248196891895179,1.566040708821731e-05,3.908122110568408e-05,8.373716830205875e-07,0.020736924876116978,0.00029201385821570394,0.000736203319857178
8,0.0034885373151384907,4.1176602112554e-05,1.2377981510020493e-05,6.050561834021635e-05,0.03747055721554403,0.0011049704566995602,6.0659870590909425e-05,0.0027607001966229966,1.0,0.00011215324941670429,2.7211805686139444e-06,1.4551965586954594e-05,7.269938541812592e-05,5.325994097897383e-05,8.391176397723093e-06,0.00024557695619190306,0.008747612360471774,0.0002364967028458373,3.88346558046799e-06,0.00023185376791879143,0.00030613520684851637,2.1009029448270525e-05,3.908064080885819e-06,3.880800653268973e-05,0.00043427001499527884,0.00011167745365367496,9.989117527096588e-05,0.0029543146735942407,0.00020166001982685594,3.7995758874242266e-06,3.4755349805229398e-06,0.00035625715537333043,0.002395697035051407,6.262028358018801e-05,2.3458774570915034e-06,0.00014584466619794336,3.785254218159047e-05,5.4556090795791435e-05,2.3304362851750342e-06,1.2122726156721206e-07,0.0020600323850124627,1.3170247920750344e-06,1.3979409657056407e-05,0.0006543810456731654,0.027952213733765913,0.00018522019229757166,0.00024080254963374054,0.00020159833477747017,0.03932340382308147,5.102856516181909e-05,3.3292203158889284e-06,1.509404812289263e-05,0.00020142228051744685,3.139883045955619e-05
9,4.6018567144795874e-05,0.0007978297487578672,0.00023993914335127561,5.358623700896503e-07,4.6849410213725216e-05,0.012168449098038542,5.436508853555013e-05,2.323557169669457e-06,0.00016911657504255115,1.0,0.006556361607287312,1.6673733144557695e-05,0.0001314649884934098,0.005528468788884983,1.167183505560913e-05,5.00296438734275e-06,0.000825595766809416,0.0002223288299761069,0.0009327039303935326,6.081479485692504e-06,0.00015451343564122766,0.0013906875899674161,3.0124825299697267e-05,2.81239075948981e-06,6.948160022453976e-06,0.03190916309260528,0.00011749600047559123,2.697062922481593e-06,2.592850191740615e-05,0.1518914103175393,5.570264849990564e-05,6.265584681425507e-08,0.00017421800572755815,0.00225894550497016,0.0038359898361819953,5.986370357334755e-05,0.006784360973186188,0.004691786092223346,8.529144811513841e-05,2.5925057484443942e-05,0.0008049097255287866,0.00403029568991298,0.0011777266003740513,8.286676770490965e-06,0.000893858521963568,0.014612423155915108,0.0004973208608832628,1.8216397374564064e-05,0.00018853763108850599,0.00044601942283115364,5.850713376088617e-05,1.1592072382922093e-06,6.943643490435682e-06,0.004893860701328614
